EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.2376,0.4859,-12.1519,11.9911,3.1108,1.1624,2.0037,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088816445_7.jpg
0.2426,0.4528,-9.2485,11.6811,3.1036,1.1121,1.3519,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088816495_6.jpg
0.2416,0.4149,-12.3295,13.4096,3.2114,1.1529,1.1523,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088816532_5.jpg
0.2509,0.4489,-13.9895,11.0176,3.2317,1.1108,1.1691,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088816573_4.jpg
0.2308,0.4629,-8.6555,13.4166,3.0896,1.1394,2.2026,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088816618_3.jpg
0.2452,0.4523,-11.2885,7.8297,3.2649,1.1596,1.503,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088816666_2.jpg
0.245,0.4432,-12.1396,11.3491,2.9912,1.1383,2.1705,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088816709_1.jpg
0.2399,0.3978,-8.4523,12.0289,2.8653,1.1393,1.5208,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817181_20.jpg
0.2321,0.4714,-10.6093,10.4129,3.4798,1.1436,0.8401,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817217_19.jpg
0.2403,0.4077,-14.9289,11.7726,3.056,1.1459,2.2091,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817255_18.jpg
0.24,0.4147,-13.4587,11.7695,3.2426,1.0869,1.1657,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817303_17.jpg
0.229,0.423,-10.6813,11.0648,3.252,1.14,2.1642,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817349_16.jpg
0.2441,0.4065,-13.421,13.2122,3.1811,1.1368,0.6681,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817383_15.jpg
0.2397,0.4393,-10.7808,12.1883,3.6023,1.1535,1.8209,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817428_14.jpg
0.2306,0.4278,-10.6754,12.2328,3.0565,1.1371,1.6603,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817477_13.jpg
0.2277,0.4421,-9.9614,13.2281,3.4125,1.1475,2.1455,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817520_12.jpg
0.2283,0.4023,-9.7102,11.2163,3.5963,1.1179,0.9935,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817568_11.jpg
0.2394,0.4191,-14.2525,11.3702,3.3663,1.1493,0.6643,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817617_10.jpg
0.2459,0.3911,-13.1687,14.3373,3.2357,1.1536,1.9979,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817665_9.jpg
0.2292,0.415,-12.8252,10.5021,3.3782,1.1414,1.3284,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817707_8.jpg
0.2317,0.4497,-11.7655,11.8966,3.5708,1.1199,1.1691,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817754_7.jpg
0.2266,0.4268,-7.2022,11.8754,3.1528,1.1296,1.6748,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817801_6.jpg
0.2428,0.4325,-15.8088,9.7411,3.2439,1.1346,2.3305,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817846_5.jpg
0.237,0.4642,-7.6106,11.3678,3.4372,1.1661,1.503,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817885_4.jpg
0.2367,0.4425,-5.0229,11.0572,3.4799,1.118,1.017,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817929_3.jpg
0.2403,0.434,-11.0206,11.7585,3.2483,1.129,1.6603,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088817974_2.jpg
0.2334,0.419,-8.9847,13.2973,3.6307,1.165,1.6651,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818009_20.jpg
0.2333,0.4739,-12.9455,8.9286,3.1045,1.1289,2.3718,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818053_19.jpg
0.2427,0.5065,-9.8705,12.1455,3.4881,1.161,1.1624,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818099_18.jpg
0.2354,0.4294,-12.4098,11.4791,3.6943,1.1259,0.3341,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818145_17.jpg
0.2372,0.4308,-8.4955,10.2401,3.5555,1.1102,1.008,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818193_16.jpg
0.2344,0.4634,-12.8247,11.6909,2.9559,1.1224,1.6507,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818241_15.jpg
0.2355,0.4715,-12.0791,9.7867,3.5744,1.0989,1.6651,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818287_14.jpg
0.2358,0.4184,-5.7233,6.5009,2.8772,1.1387,1.3245,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818333_13.jpg
0.2362,0.4974,-5.1983,6.4935,3.1741,1.1227,2.1961,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818381_12.jpg
0.2393,0.4128,-5.2163,6.645,3.3448,1.1238,1.853,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818430_11.jpg
0.2434,0.4541,-5.0934,3.3067,3.0133,1.1239,1.5119,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818468_10.jpg
0.245,0.4517,-5.8648,4.5892,2.9848,1.1309,0.8303,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818507_9.jpg
0.2253,0.4745,-13.5759,2.4651,2.9586,1.1341,1.1523,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818554_8.jpg
0.2434,0.4329,-5.2257,2.2984,2.9122,1.1435,2.1517,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818601_7.jpg
0.2496,0.4473,-12.001,-0.8083,2.9827,1.111,2.5187,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818648_6.jpg
0.2363,0.4237,-7.1385,-3.7069,2.7605,1.1132,2.5261,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818695_5.jpg
0.2508,0.4232,-7.5486,-7.2606,2.4289,1.1014,1.6366,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818743_4.jpg
0.2392,0.4128,-0.4729,-7.5918,1.9625,1.0908,1.7899,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818789_3.jpg
0.24,0.4293,0.037,-5.7273,2.1208,1.0865,3.1431,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818838_2.jpg
0.2367,0.4494,-2.4659,-8.0114,1.6706,1.0916,2.1332,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088818882_1.jpg
0.2194,0.4778,-6.9475,-15.1258,0.5036,1.0911,1.503,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819371_20.jpg
0.2286,0.4854,-6.3144,-15.6196,0.3961,1.1322,1.1425,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819407_19.jpg
0.2385,0.465,-11.2345,-19.7173,0.225,1.119,0.8255,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819448_18.jpg
0.2172,0.4917,-8.0606,-18.0174,0.0087,1.1001,1.9806,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819494_17.jpg
0.2188,0.5163,-9.8068,-23.0167,0.0325,1.1094,1.6319,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819545_16.jpg
0.2122,0.5127,-6.3622,-23.0755,0.4509,1.0779,2.8624,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819580_15.jpg
0.2329,0.4463,-9.4206,-27.4824,0.0242,1.1132,1.8105,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819622_14.jpg
0.2339,0.4814,-7.8025,-26.4875,-0.058,1.0941,2.3038,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819670_13.jpg
0.232,0.4594,-4.157,-29.3419,-0.2271,1.0995,2.4824,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819719_12.jpg
0.2308,0.4792,-10.8198,-27.9496,0.1267,1.0863,1.6555,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819767_11.jpg
0.23,0.4664,-11.3968,-28.6592,-0.07,1.1223,1.9921,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819821_10.jpg
0.232,0.458,-12.8607,-28.8375,-0.297,1.0953,2.2091,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819860_9.jpg
0.237,0.4995,-6.6217,-27.8785,-0.3823,1.0886,2.3373,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819909_8.jpg
0.2329,0.484,-7.609,-26.5193,-0.2117,1.0948,1.4772,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819951_7.jpg
0.2298,0.4967,-6.9325,-28.9172,-0.0552,1.1018,1.8585,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088819999_6.jpg
0.2418,0.4532,-9.8002,-27.7927,-0.1031,1.069,2.8457,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820048_5.jpg
0.2411,0.4744,-6.7483,-27.4368,-0.0983,1.1207,2.3305,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820091_4.jpg
0.2513,0.4894,-5.8452,-29.001,0.2835,1.104,2.5187,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820137_3.jpg
0.2365,0.4606,-8.5408,-28.297,-0.1013,1.1047,1.9863,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820171_2.jpg
0.2228,0.4697,-8.0441,-28.5692,0.0491,1.1239,1.8105,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820219_1.jpg
0.2314,0.4942,-8.1282,-28.834,0.0959,1.1136,2.454,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820688_20.jpg
0.2488,0.4811,-7.1754,-27.6667,-0.4087,1.0755,2.1961,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820732_19.jpg
0.2399,0.4881,-5.8922,-30.3827,0.2355,1.1008,2.4968,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820769_18.jpg
0.2455,0.4838,-10.8878,-29.8832,0.0626,1.0958,2.1642,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820813_17.jpg
0.2358,0.4531,-4.5671,-30.4952,0.2995,1.106,1.5119,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820858_16.jpg
0.2499,0.5114,-4.4441,-36.4844,0.1427,1.1076,1.6603,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820894_15.jpg
0.2481,0.5056,-5.0659,-41.1319,0.4572,1.1235,0.9849,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820933_14.jpg
0.2669,0.5254,0.4382,-40.6861,0.7171,1.1313,1.67,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088820987_13.jpg
0.2532,0.4908,4.4183,-47.9351,1.3118,1.1092,2.0273,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821029_12.jpg
0.2768,0.5159,2.172,-52.2688,1.4631,1.1604,1.3169,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821075_11.jpg
0.2775,0.51,4.5991,-52.9915,2.2127,1.1511,1.6507,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821122_10.jpg
0.265,0.5108,7.5611,-53.242,2.4145,1.0893,2.3859,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821160_9.jpg
0.2808,0.5075,6.6599,-55.5895,2.3565,1.111,1.8368,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821205_8.jpg
0.2905,0.5244,17.3854,-52.9122,2.5194,1.1619,1.136,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821249_7.jpg
0.2848,0.5456,5.392,-55.1579,2.2135,1.1404,1.3284,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821296_6.jpg
0.2956,0.5499,8.358,-56.4641,2.6269,1.146,0.4968,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821343_5.jpg
0.2867,0.4736,10.4241,-53.2973,2.7038,1.1359,1.0051,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821390_4.jpg
0.292,0.4979,8.7054,-52.5011,2.4808,1.1698,0.9992,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821439_3.jpg
0.2989,0.5772,11.9432,-53.6516,2.6149,1.1373,1.1523,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821485_2.jpg
0.2884,0.5672,14.0382,-56.6469,2.8103,1.1351,1.8368,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821532_1.jpg
0.2986,0.4907,7.8061,-52.3643,1.9341,1.1069,1.6946,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821907_20.jpg
0.2947,0.4966,7.8178,-53.5269,1.7977,1.126,2.158,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088821954_19.jpg
0.2955,0.5221,9.6055,-53.593,2.2778,1.0895,2.2223,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822001_18.jpg
0.2814,0.5006,3.5296,-55.0579,2.3392,1.1439,2.351,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822047_17.jpg
0.2951,0.4956,7.0415,-53.388,2.0207,1.1239,1.6797,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822093_16.jpg
0.2909,0.5339,9.5064,-53.2871,2.0705,1.1291,0.8401,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822141_15.jpg
0.2873,0.5563,6.2723,-53.1807,2.1721,1.1463,0.9963,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822189_14.jpg
0.3004,0.4989,6.0781,-53.8433,1.9733,1.1143,1.6748,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822238_13.jpg
0.2916,0.5348,9.2591,-53.1276,2.0863,1.1414,1.67,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822289_12.jpg
0.299,0.5516,8.4729,-53.6049,2.1669,1.1335,1.3519,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822331_11.jpg
0.2868,0.5915,4.5376,-52.0238,2.2167,1.1669,1.609,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822378_10.jpg
0.2717,0.5611,3.8976,-52.0881,2.3021,1.1459,2.158,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822426_9.jpg
0.2717,0.5611,3.8976,-52.0881,2.3021,1.1459,2.158,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822472_8.jpg
0.283,0.551,5.6498,-53.239,2.2398,1.1498,2.1769,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822520_7.jpg
0.2757,0.5224,3.4314,-52.242,2.4408,1.1541,1.011,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822569_6.jpg
0.2719,0.5034,2.274,-50.1752,2.7558,1.1528,1.008,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822614_5.jpg
0.2753,0.518,2.0355,-48.4627,2.4454,1.1218,1.8585,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822661_4.jpg
0.2652,0.4813,3.2068,-43.5433,2.1164,1.1349,1.9921,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822708_3.jpg
0.2554,0.5137,-4.133,-36.08,2.3541,1.1239,1.1691,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822752_2.jpg
0.2321,0.5042,-5.8742,-37.4523,2.4084,1.1369,1.8262,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822789_1.jpg
0.2512,0.4674,-8.7092,-28.2614,2.205,1.1252,0.8255,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088822955_20.jpg
0.2413,0.4912,-7.1033,-28.1687,2.2572,1.0956,2.1642,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823000_19.jpg
0.2453,0.4842,-9.6736,-24.6387,1.9996,1.1137,1.9921,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823048_18.jpg
0.2418,0.4465,-7.262,-24.0252,2.0606,1.1323,1.9637,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823095_17.jpg
0.2449,0.4682,-9.2078,-20.1485,2.6434,1.102,2.351,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823141_16.jpg
0.2422,0.4832,-7.6987,-22.6933,2.3329,1.0971,1.6651,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823189_15.jpg
0.2505,0.4846,-8.5772,-20.5649,2.4625,1.1078,1.646,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823240_14.jpg
0.2415,0.4905,-11.726,-22.4665,2.6291,1.1118,1.4857,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823286_13.jpg
0.244,0.4547,-6.845,-20.0474,2.8374,1.0862,2.1705,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823332_12.jpg
0.244,0.4547,-6.845,-20.0474,2.8374,1.0862,2.1705,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823381_11.jpg
0.2305,0.4628,-7.4051,-19.3796,2.6677,1.1042,1.6603,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823426_10.jpg
0.2344,0.4508,-11.3591,-17.0823,2.7636,1.1197,1.3169,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823474_9.jpg
0.2397,0.4546,-18.4482,-20.1024,2.3024,1.121,2.5952,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823522_8.jpg
0.239,0.468,-17.5384,-17.3493,2.8226,1.1211,2.0037,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823569_7.jpg
0.2403,0.4384,-14.4415,-17.6894,2.5456,1.1144,1.3322,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823616_6.jpg
0.2414,0.4535,-14.5826,-18.435,2.65,1.1566,2.2841,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823661_5.jpg
0.2416,0.5002,-14.9195,-19.1113,2.5763,1.0868,2.5486,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823696_20.jpg
0.2452,0.4411,-18.9544,-16.5996,2.6711,1.1347,2.1832,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823740_19.jpg
0.2408,0.4355,-13.8952,-17.3488,2.7715,1.0989,2.3718,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823785_18.jpg
0.2408,0.4355,-13.8952,-17.3488,2.7715,1.0989,2.3718,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823833_17.jpg
0.2366,0.4659,-10.1447,-14.829,3.2661,1.1179,1.9637,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823880_16.jpg
0.239,0.4455,-12.9156,-15.384,2.8499,1.0958,3.7131,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823928_15.jpg
0.2366,0.47,-12.6004,-14.926,2.6308,1.1199,1.8262,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088823980_14.jpg
0.2336,0.4986,-11.6103,-11.8422,2.8748,1.0926,3.1891,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088824042_13.jpg
0.2433,0.4436,-8.3559,-10.4414,2.941,1.1052,3.3082,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088824092_12.jpg
0.2264,0.4837,-11.7705,-9.4238,3.2563,1.112,2.8292,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088824136_11.jpg
0.244,0.4548,-4.7822,-7.8855,3.6295,1.0973,2.541,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088824178_10.jpg
0.2403,0.4699,-7.5612,-9.1884,3.1593,1.1057,2.5041,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766088824224_9.jpg
