EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.1697,0.5704,22.4365,-1.8694,-1.0068,0.9167,-2.7852,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388012_10.jpg
0.1513,0.6099,29.3561,-3.8927,-0.8548,0.9157,-2.4963,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388071_9.jpg
0.1513,0.6099,29.3561,-3.8927,-0.8548,0.9157,-2.4963,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388126_8.jpg
0.3206,0.6999,37.1023,-2.3328,-0.1296,0.9358,-1.8427,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388186_7.jpg
0.3284,0.7004,35.8097,-2.9491,0.1218,0.9478,-1.5357,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388251_6.jpg
0.3284,0.7004,35.8097,-2.9491,0.1218,0.9478,-1.5357,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388299_5.jpg
0.3482,0.7215,35.4114,-3.3684,-0.2199,0.9413,-1.9749,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388363_4.jpg
0.3482,0.7215,35.4114,-3.3684,-0.2199,0.9413,-1.9749,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388408_3.jpg
0.3327,0.6954,38.4502,-3.2621,0.0678,0.9427,-1.8677,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388465_2.jpg
0.3264,0.5821,38.8108,-2.6614,-0.0545,0.9278,-2.1669,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217388527_1.jpg
0.0934,0.6221,41.4976,-5.8135,-0.5931,0.877,-2.3153,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389307_20.jpg
0.0934,0.6221,41.4976,-5.8135,-0.5931,0.877,-2.3153,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389356_19.jpg
0.2217,0.6338,41.9374,-5.1145,-1.9031,0.849,-2.3153,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389418_18.jpg
0.2217,0.6338,41.9374,-5.1145,-1.9031,0.849,-2.3153,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389467_17.jpg
0.2957,0.5938,39.3915,-4.5716,-2.7058,0.8639,-2.4963,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389522_16.jpg
0.3046,0.5902,36.7854,-3.1579,-1.773,0.8467,-2.9108,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389578_15.jpg
0.3046,0.5902,36.7854,-3.1579,-1.773,0.8467,-2.9108,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389633_14.jpg
0.3142,0.5639,36.4353,-3.1248,-1.6495,0.8718,-3.2065,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389682_13.jpg
0.3142,0.5639,36.4353,-3.1248,-1.6495,0.8718,-3.2065,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389738_12.jpg
0.3378,0.7247,29.1386,-2.548,-1.5308,0.8451,-2.1728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389793_11.jpg
0.342,0.767,17.046,-3.9015,-1.3247,0.848,-2.6521,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389853_10.jpg
0.342,0.767,17.046,-3.9015,-1.3247,0.848,-2.6521,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389907_9.jpg
0.3401,0.7924,14.9492,-3.9381,-1.1387,0.8183,-3.3019,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217389960_8.jpg
0.3401,0.7924,14.9492,-3.9381,-1.1387,0.8183,-3.3019,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390014_7.jpg
0.3439,0.7787,26.7846,-3.5235,-0.906,0.8155,-2.8466,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390067_6.jpg
0.3247,0.7422,24.3378,-3.5845,-0.8705,0.8921,-2.6165,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390120_5.jpg
0.3247,0.7422,24.3378,-3.5845,-0.8705,0.8921,-2.6165,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390179_4.jpg
0.3416,0.7679,31.4406,-3.6819,-1.0046,0.8935,-2.1669,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390229_3.jpg
0.3416,0.7679,31.4406,-3.6819,-1.0046,0.8935,-2.1669,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390284_2.jpg
0.3068,0.6949,30.6932,-6.6019,-0.8829,0.8969,-1.7121,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390338_1.jpg
0.0704,0.5789,26.6026,-5.4375,-1.2863,0.9013,-2.0015,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390668_20.jpg
0.0704,0.5789,26.6026,-5.4375,-1.2863,0.9013,-2.0015,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390731_19.jpg
0.2191,0.6262,33.7469,-8.2024,-3.4945,0.9128,-1.9961,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390793_18.jpg
0.2478,0.3963,22.2313,-8.0408,-3.5795,0.8977,-2.0123,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390849_17.jpg
0.2478,0.3963,22.2313,-8.0408,-3.5795,0.8977,-2.0123,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390904_16.jpg
0.2764,0.5163,25.4111,-6.8021,-3.0059,0.9288,-2.3215,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217390960_15.jpg
0.2764,0.5163,25.4111,-6.8021,-3.0059,0.9288,-2.3215,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391019_14.jpg
0.2785,0.6684,39.114,-5.3051,-2.9705,0.8687,-2.5031,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391066_13.jpg
0.2777,0.5282,44.5723,-5.1141,-2.6023,0.9196,-2.0232,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391126_12.jpg
0.2777,0.5282,44.5723,-5.1141,-2.6023,0.9196,-2.0232,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391183_11.jpg
0.2776,0.4883,35.8371,-5.7598,-2.8962,0.8819,-2.674,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391228_10.jpg
0.2776,0.4883,35.8371,-5.7598,-2.8962,0.8819,-2.674,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391288_9.jpg
0.2848,0.6068,49.3835,-5.0552,-2.8336,0.8819,-2.6236,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391340_8.jpg
0.2795,0.6075,43.823,-4.671,-2.8719,0.8634,-2.1728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391393_7.jpg
0.2795,0.6075,43.823,-4.671,-2.8719,0.8634,-2.1728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391451_6.jpg
0.2872,0.608,39.6696,-4.3354,-3.2483,0.8727,-2.4628,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391502_5.jpg
0.1922,0.7205,13.5504,-4.351,-3.1165,0.8651,-2.1906,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391571_4.jpg
0.1922,0.7205,13.5504,-4.351,-3.1165,0.8651,-2.1906,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391627_3.jpg
0.0853,0.7303,2.5924,-7.6503,-3.1404,0.9069,-2.7927,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391682_2.jpg
0.0853,0.7303,2.5924,-7.6503,-3.1404,0.9069,-2.7927,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391745_1.jpg
0.22,0.5031,18.1245,-4.9303,-1.642,0.9302,-2.3278,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391803_20.jpg
0.2651,0.5684,21.9203,-6.3367,-1.8362,0.9525,-2.7481,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391856_19.jpg
0.2651,0.5684,21.9203,-6.3367,-1.8362,0.9525,-2.7481,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391911_18.jpg
0.2937,0.7435,34.6582,-7.2621,-3.6423,0.8033,-2.227,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217391960_17.jpg
0.2681,0.7448,38.0795,-5.742,-3.5745,0.7714,-2.3662,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392045_16.jpg
0.2681,0.7448,38.0795,-5.742,-3.5745,0.7714,-2.3662,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392113_15.jpg
0.2772,0.7432,45.0765,-4.9686,-4.0595,0.828,-2.6666,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392168_14.jpg
0.2825,0.7153,36.3324,-5.3516,-3.4204,0.9352,-2.0287,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392231_13.jpg
0.2825,0.7153,36.3324,-5.3516,-3.4204,0.9352,-2.0287,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392283_12.jpg
0.294,0.6278,25.9157,-5.4767,-3.1956,0.9415,-2.138,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392335_11.jpg
0.294,0.6278,25.9157,-5.4767,-3.1956,0.9415,-2.138,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392390_10.jpg
0.2243,0.6618,31.976,-3.738,-2.6278,0.8922,-2.0232,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392448_9.jpg
0.1781,0.6577,31.9436,-4.2539,-2.6143,0.9383,-2.2906,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392501_8.jpg
0.1781,0.6577,31.9436,-4.2539,-2.6143,0.9383,-2.2906,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392557_7.jpg
0.226,0.604,37.227,-4.9173,-2.36,0.9646,-2.4562,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392613_6.jpg
0.226,0.604,37.227,-4.9173,-2.36,0.9646,-2.4562,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392668_5.jpg
0.2443,0.3748,21.7368,-3.541,-1.8639,0.9549,-2.0342,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392726_4.jpg
0.1931,0.6001,23.0142,-5.8375,-1.7758,0.9638,-2.7777,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392790_3.jpg
0.1931,0.6001,23.0142,-5.8375,-1.7758,0.9638,-2.7777,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392835_2.jpg
0.2142,0.6671,22.6254,-7.6935,-1.9863,0.9237,-2.7852,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217392890_1.jpg
0.1175,0.4832,30.0842,-5.3759,-1.7872,0.9226,-2.3153,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397351_20.jpg
0.1175,0.4832,30.0842,-5.3759,-1.7872,0.9226,-2.3153,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397399_19.jpg
0.2616,0.6095,26.5426,-8.9715,-0.7137,0.9195,-1.8377,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397457_18.jpg
0.2616,0.6095,26.5426,-8.9715,-0.7137,0.9195,-1.8377,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397516_17.jpg
0.2856,0.6015,31.785,-11.5949,3.4791,0.9186,-1.232,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397563_16.jpg
0.2818,0.5941,33.4384,-10.2517,5.239,0.9392,-0.7721,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397621_15.jpg
0.2818,0.5941,33.4384,-10.2517,5.239,0.9392,-0.7721,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397681_14.jpg
0.2893,0.568,31.1345,-8.683,6.5366,0.9434,-0.3089,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397729_13.jpg
0.2893,0.568,31.1345,-8.683,6.5366,0.9434,-0.3089,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397784_12.jpg
0.3125,0.6786,23.5566,-6.9511,6.514,0.9212,-0.4683,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397847_11.jpg
0.3161,0.7418,7.9564,-7.6373,6.0581,0.888,-0.4696,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397897_10.jpg
0.3161,0.7418,7.9564,-7.6373,6.0581,0.888,-0.4696,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217397952_9.jpg
0.3689,0.8567,4.8816,-7.2958,5.6543,0.8876,-0.4633,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217398018_8.jpg
0.3445,0.8469,10.5564,-7.9397,4.7491,0.9007,-1.0553,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217398072_7.jpg
0.3445,0.8469,10.5564,-7.9397,4.7491,0.9007,-1.0553,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217398124_6.jpg
0.3616,0.8372,14.189,-6.6209,4.0619,0.9349,-0.3056,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217398183_5.jpg
0.3616,0.8372,14.189,-6.6209,4.0619,0.9349,-0.3056,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217398235_4.jpg
0.0656,0.7728,3.8688,-5.7942,2.2923,0.9942,-1.2156,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217398295_3.jpg
0.0785,0.7296,3.6692,-5.6454,0.7587,0.9476,-1.0723,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217398348_2.jpg
0.0785,0.7296,3.6692,-5.6454,0.7587,0.9476,-1.0723,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217398398_1.jpg
0.3195,0.6476,51.7306,-9.4822,-7.2583,0.8663,-4.4108,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217399983_20.jpg
0.3195,0.6476,51.7306,-9.4822,-7.2583,0.8663,-4.4108,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400036_19.jpg
0.3166,0.6104,53.6955,-10.6127,-5.3212,0.9044,-4.648,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400092_18.jpg
0.3096,0.4688,33.1296,-11.9201,-5.5621,0.9196,-4.1513,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400147_17.jpg
0.3096,0.4688,33.1296,-11.9201,-5.5621,0.9196,-4.1513,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400208_16.jpg
0.3201,0.5303,36.8184,-11.654,-5.7129,0.9256,-3.7213,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400259_15.jpg
0.3201,0.5303,36.8184,-11.654,-5.7129,0.9256,-3.7213,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400309_14.jpg
0.3342,0.6272,37.6765,-10.3283,-5.2694,0.9259,-4.3276,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400363_13.jpg
0.3186,0.5738,41.1297,-10.1005,-5.4868,0.9292,-3.5667,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400424_12.jpg
0.3186,0.5738,41.1297,-10.1005,-5.4868,0.9292,-3.5667,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400472_11.jpg
0.3066,0.5958,35.3561,-11.8119,-6.1228,0.9283,-3.2572,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400534_10.jpg
0.3066,0.5958,35.3561,-11.8119,-6.1228,0.9283,-3.2572,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400589_9.jpg
0.31,0.5686,33.8739,-12.0894,-6.0188,0.9633,-4.0196,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400648_8.jpg
0.2934,0.5703,32.9424,-11.9014,-5.9056,0.9515,-3.8655,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400703_7.jpg
0.2934,0.5703,32.9424,-11.9014,-5.9056,0.9515,-3.8655,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400745_6.jpg
0.1641,0.6826,4.861,-12.2283,-5.6442,0.9347,-4.6859,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400800_5.jpg
0.2209,0.5908,18.8827,-10.8787,-5.5177,0.9478,-3.7213,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400856_4.jpg
0.2209,0.5908,18.8827,-10.8787,-5.5177,0.9478,-3.7213,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400913_3.jpg
0.253,0.5083,26.1668,-10.9102,-5.8432,1.013,-3.8759,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217400966_2.jpg
0.2782,0.4866,17.0081,-11.4481,-5.9039,1.011,-3.8447,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217401026_1.jpg
0.1012,0.6232,15.368,-13.0614,-5.8231,0.9424,-4.0414,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217401551_20.jpg
0.2258,0.7373,33.3663,-11.6109,-6.228,0.9725,-4.7764,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217401624_19.jpg
0.2614,0.7319,45.6165,-10.8194,-6.3595,0.9654,-4.7893,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217401683_18.jpg
0.2614,0.7319,45.6165,-10.8194,-6.3595,0.9654,-4.7893,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217401739_17.jpg
0.2677,0.7163,42.8114,-10.4546,-6.3159,0.9323,-3.8864,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217401795_16.jpg
0.2909,0.6111,49.1098,-10.0238,-5.7944,0.9697,-4.623,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217401840_15.jpg
0.2909,0.6111,49.1098,-10.0238,-5.7944,0.9697,-4.623,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217401898_14.jpg
0.2949,0.4139,35.6956,-7.961,-5.1374,1.0057,-4.1624,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217401952_13.jpg
0.2949,0.4139,35.6956,-7.961,-5.1374,1.0057,-4.1624,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402011_12.jpg
0.2917,0.4511,27.8912,-7.3781,-5.0799,1.0051,-4.1402,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402065_11.jpg
0.287,0.6093,37.528,-7.9714,-5.0782,0.9603,-4.2076,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402118_10.jpg
0.2962,0.7274,18.6416,-8.0172,-4.5838,0.9243,-3.7213,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402184_9.jpg
0.2962,0.7274,18.6416,-8.0172,-4.5838,0.9243,-3.7213,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402238_8.jpg
0.2793,0.7207,17.0417,-8.4388,-3.8468,0.9068,-4.0634,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402302_7.jpg
0.1258,0.7055,9.8518,-7.5977,-2.3507,0.9179,-4.3629,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402356_6.jpg
0.0318,0.6911,7.9461,-3.8297,-2.3142,0.8848,-3.145,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402412_5.jpg
0.0318,0.6911,7.9461,-3.8297,-2.3142,0.8848,-3.145,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402467_4.jpg
0.0725,0.7077,12.9172,-4.9282,-2.6682,0.911,-0.6279,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402526_3.jpg
0.0725,0.7077,12.9172,-4.9282,-2.6682,0.911,-0.6279,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402575_2.jpg
0.1642,0.7102,13.306,-6.4878,-3.5766,0.876,-3.6966,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217402634_1.jpg
0.2813,0.5916,39.0953,-4.5705,-2.8569,0.851,-3.1623,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404051_20.jpg
0.2813,0.5916,39.0953,-4.5705,-2.8569,0.851,-3.1623,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404107_19.jpg
0.2768,0.5886,53.2775,-4.8696,-2.9939,0.8674,-1.8728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404164_18.jpg
0.2768,0.5886,53.2775,-4.8696,-2.9939,0.8674,-1.8728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404220_17.jpg
0.2776,0.6371,44.7537,-4.7141,-2.7292,0.8876,-1.401,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404275_16.jpg
0.2988,0.7414,32.8418,-6.0889,-3.3128,0.8543,-0.7763,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404333_15.jpg
0.2988,0.7414,32.8418,-6.0889,-3.3128,0.8543,-0.7763,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404385_14.jpg
0.2061,0.5377,32.522,-1.7474,-2.7852,0.9106,-2.1669,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404442_13.jpg
0.1907,0.5884,38.0559,-3.8313,-3.1602,0.9215,-2.3278,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404524_12.jpg
0.1907,0.5884,38.0559,-3.8313,-3.1602,0.9215,-2.3278,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404570_11.jpg
0.2106,0.5158,31.6044,-5.5822,-3.625,0.9236,-2.3533,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404626_10.jpg
0.2106,0.5158,31.6044,-5.5822,-3.625,0.9236,-2.3533,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404688_9.jpg
0.197,0.583,37.1656,-4.6105,-4.2657,0.9298,-2.2845,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404745_8.jpg
0.2124,0.6143,34.4465,-5.4339,-4.1496,0.9216,-2.916,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404800_7.jpg
0.2124,0.6143,34.4465,-5.4339,-4.1496,0.9216,-2.916,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404850_6.jpg
0.2593,0.6855,9.8651,-8.9834,-5.1733,0.8686,-2.988,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404906_5.jpg
0.2703,0.6462,15.5315,-8.4343,-5.5542,0.9167,-2.7777,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217404985_4.jpg
0.2703,0.6462,15.5315,-8.4343,-5.5542,0.9167,-2.7777,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217405029_3.jpg
0.2967,0.6062,23.3186,-7.4138,-5.6933,0.8964,-2.0177,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217405084_2.jpg
